#property,line_cd,station_cd1,station_cd2
8485,99516,9951611,9951612
8486,99516,9951612,9951613
8487,99516,9951613,9951614
8488,99516,9951614,9951615
8489,99516,9951615,9951616
8490,99516,9951616,9951617
8491,99516,9951617,9951618
8492,99516,9951618,9951619
8493,99516,9951619,9951620
8494,99517,9951701,9951702
8495,99517,9951702,9951703
8496,99517,9951703,9951704
8497,99517,9951704,9951705
8498,99517,9951705,9951706
8499,99517,9951706,9951707
8500,99517,9951707,9951708
8501,99517,9951708,9951709
8502,99517,9951709,9951710
8503,99517,9951710,9951711
8504,99517,9951711,9951712
8505,99517,9951712,9951713
8506,99517,9951713,9951714
8507,99517,9951714,9951715
8508,99517,9951715,9951716
8509,99517,9951716,9951717
8510,99517,9951717,9951718
8511,99517,9951718,9951719
8512,99517,9951719,9951720
8513,99517,9951720,9951721
8514,99518,9951801,9951802
8515,99520,9952001,9952002
8516,99520,9952002,9952003
8517,99520,9952003,9952004
8518,99520,9952004,9952005
8519,99520,9952005,9952006
8520,99520,9952006,9952007
8521,99520,9952007,9952008
8522,99520,9952008,9952009
8523,99520,9952009,9952010
8524,99520,9952010,9952011
8525,99520,9952011,9952012
8526,99520,9952012,9952013
8527,99520,9952013,9952014
8528,99520,9952014,9952015
8529,99520,9952015,9952016
8530,99521,9952101,9952102
8531,99521,9952102,9952103
8532,99521,9952103,9952104
8533,99521,9952104,9952105
8534,99521,9952105,9952106
8535,99521,9952106,9952107
8536,99521,9952107,9952108
8537,99521,9952108,9952109
8538,99521,9952109,9952110
8539,99521,9952110,9952111
8540,99521,9952111,9952112
8541,99521,9952112,9952114
8542,99521,9952112,9952113
8543,99522,9952201,9952202
8544,99523,9952301,9952302
8545,99523,9952302,9952303
8546,99523,9952303,9952304
8547,99523,9952304,9952305
8548,99523,9952305,9952306
8549,99523,9952306,9952307
8550,99523,9952307,9952308
8551,99523,9952308,9952309
8552,99524,9952401,9952402
8553,99524,9952402,9952403
8554,99524,9952403,9952404
8555,99524,9952404,9952405
8556,99524,9952405,9952411
8557,99524,9952406,9952407
8558,99524,9952407,9952408
8559,99524,9952408,9952409
8560,99524,9952409,9952410
8561,99524,9952411,9952406
8562,99525,9952501,9952502
8563,99525,9952502,9952503
8564,99525,9952503,9952504
8565,99525,9952504,9952505
8566,99525,9952505,9952506
8567,99525,9952506,9952507
8568,99525,9952507,9952508
8569,99525,9952508,9952509
8570,99525,9952509,9952510
8571,99525,9952510,9952511
8572,99525,9952511,9952512
8573,99525,9952512,9952513
8574,99525,9952513,9952514
8575,99525,9952514,9952515
8576,99525,9952515,9952516
8577,99525,9952516,9952517
8578,99525,9952517,9952518
8579,99525,9952518,9952519
8580,99525,9952519,9952520
8581,99525,9952520,9952521
8582,99525,9952521,9952522
8583,99525,9952522,9952523
8584,99525,9952523,9952524
8585,99525,9952524,9952525
8586,99525,9952525,9952526
8587,99525,9952526,9952527
8588,99525,9952527,9952528
8589,99525,9952528,9952529
8590,99525,9952529,9952530
8591,99525,9952530,9952531
8592,99525,9952531,9952532
8593,99525,9952532,9952533
8594,99525,9952533,9952534
8595,99525,9952534,9952535
8596,99525,9952535,9952536
8597,99525,9952536,9952537
8598,99525,9952537,9952538
8599,99526,9952601,9952602
8600,99526,9952602,9952603
8601,99526,9952603,9952604
8602,99526,9952604,9952605
8603,99526,9952605,9952606
8604,99526,9952606,9952607
8605,99526,9952607,9952608
8606,99526,9952608,9952609
8607,99526,9952609,9952610
8608,99526,9952610,9952611
8609,99526,9952611,9952612
8610,99526,9952612,9952613
8611,99526,9952613,9952614
8612,99526,9952614,9952615
8613,99526,9952615,9952616
8614,99526,9952616,9952617
8615,99526,9952617,9952618
8616,99526,9952618,9952619
8617,99528,9952801,9952802
8618,99528,9952802,9952803
8619,99528,9952803,9952804
8620,99528,9952804,9952805
8621,99528,9952805,9952806
8622,99528,9952806,9952807
8623,99528,9952807,9952808
8624,99528,9952808,9952809
8625,99528,9952809,9952810
8626,99528,9952810,9952811
8627,99528,9952811,9952812
8628,99528,9952812,9952813
8629,99528,9952813,9952814
8630,99528,9952814,9952815
8631,99529,9952901,9952902
8632,99529,9952902,9952903
8633,99529,9952903,9952904
8634,99529,9952904,9952905
8635,99529,9952905,9952906
8636,99529,9952906,9952907
8637,99529,9952907,9952908
8638,99529,9952908,9952909
8639,99529,9952909,9952910
8640,99529,9952910,9952911
8641,99529,9952911,9952912
8642,99529,9952912,9952913
8643,99530,9953001,9953002
8644,99530,9953002,9953003
8645,99530,9953003,9953004
8646,99530,9953004,9953005
8647,99530,9953005,9953006
8648,99530,9953006,9953007
8649,99530,9953007,9953008
8650,99530,9953008,9953009
8651,99530,9953009,9953010
8652,99531,9953101,9953102
8653,99531,9953102,9953103
8654,99531,9953103,9953104
8655,99531,9953104,9953105
8656,99531,9953105,9953106
8657,99531,9953106,9953107
8658,99531,9953107,9953108
8659,99531,9953108,9953109
8660,99531,9953109,9953110
8661,99531,9953110,9953111
8662,99531,9953111,9953112
8663,99531,9953112,9953113
8664,99531,9953113,9953114
8665,99532,9953201,9953202
8666,99532,9953202,9953203
8667,99532,9953203,9953204
8668,99532,9953204,9953205
8669,99532,9953205,9953206
8670,99532,9953206,9953207
8671,99532,9953207,9953208
8672,99532,9953208,9953209
8673,99532,9953209,9953210
8674,99532,9953210,9953211
8675,99532,9953211,9953212
8676,99532,9953212,9953213
8677,99532,9953213,9953214
8678,99532,9953214,9953215
8679,99532,9953215,9953216
8680,99532,9953216,9953217
8681,99532,9953217,9953218
8682,99532,9953218,9953219
8683,99532,9953219,9953220
8684,99532,9953220,9953221
8685,99532,9953221,9953222
8686,99532,9953222,9953223
8687,99532,9953223,9953224
8688,99532,9953224,9953225
8689,99532,9953225,9953226
8690,99532,9953226,9953227
8691,99601,9960101,9960102
8692,99601,9960102,9960103
8693,99601,9960103,9960104
8694,99601,9960104,9960125
8695,99601,9960105,9960106
8696,99601,9960106,9960107
8697,99601,9960107,9960108
8698,99601,9960108,9960109
8699,99601,9960109,9960110
8700,99601,9960110,9960111
8701,99601,9960111,9960112
8702,99601,9960112,9960113
8703,99601,9960113,9960114
8704,99601,9960114,9960115
8705,99601,9960115,9960116
8706,99601,9960116,9960117
8707,99601,9960117,9960118
8708,99601,9960118,9960119
8709,99601,9960119,9960120
8710,99601,9960120,9960121
8711,99601,9960121,9960122
8712,99601,9960122,9960123
8713,99601,9960123,9960124
8714,99601,9960125,9960105
8715,99602,9960201,9960203
8716,99602,9960203,9960202
8717,99603,9960301,9960302
8718,99603,9960302,9960303
8719,99603,9960303,9960304
8720,99603,9960304,9960305
8721,99603,9960305,9960306
8722,99603,9960306,9960307
8723,99604,9960401,9960402
8724,99604,9960402,9960403
8725,99604,9960403,9960404
8726,99604,9960404,9960405
8727,99604,9960405,9960406
8728,99605,9960501,9960502
8729,99605,9960502,9960503
8730,99605,9960503,9960504
8731,99606,9960601,9960602
8732,99606,9960602,9960603
8733,99606,9960603,9960604
8734,99606,9960604,9960605
8735,99606,9960605,9960606
8736,99606,9960606,9960607
8737,99606,9960607,9960608
8738,99607,9960701,9960702
8739,99607,9960702,9960703
8740,99607,9960703,9960704
8741,99607,9960704,9960705
8742,99607,9960705,9960706
8743,99607,9960706,9960707
8744,99607,9960707,9960708
8745,99607,9960708,9960709
8746,99607,9960709,9960710
8747,99608,9960801,9960802
8748,99608,9960802,9960803
8749,99608,9960803,9960804
8750,99608,9960804,9960805
8751,99608,9960805,9960806
8752,99608,9960806,9960807
8753,99608,9960807,9960808
8754,99608,9960808,9960809
8755,99608,9960809,9960810
8756,99608,9960810,9960811
8757,99608,9960811,9960812
8758,99608,9960812,9960813
8759,99608,9960813,9960814
8760,99609,9960907,9960908
8761,99609,9960908,9960909
8762,99609,9960909,9960910
8763,99609,9960910,9960911
8764,99609,9960911,9960912
8765,99609,9960912,9960913
8766,99609,9960913,9960914
8767,99609,9960914,9960915
8768,99609,9960915,9960916
8769,99609,9960916,9960917
8770,99609,9960917,9960918
8771,99609,9960918,9960919
8772,99610,9961001,9961002
8773,99610,9961002,9961003
8774,99610,9961003,9961004
8775,99610,9961004,9961005
8776,99610,9961005,9961006
8777,99610,9961006,9961007
8778,99610,9961007,9961008
8779,99610,9961008,9961009
8780,99610,9961009,9961010
8781,99610,9961010,9961011
8782,99610,9961011,9961012
8783,99610,9961012,9961013
8784,99610,9961013,9961014
8785,99610,9961014,9961015
8786,99611,9961101,9961102
8787,99611,9961102,9961103
8788,99611,9961103,9961104
8789,99611,9961104,9961105
8790,99611,9961105,9961106
8791,99611,9961106,9961107
8792,99611,9961107,9961108
8793,99611,9961108,9961109
8794,99611,9961109,9961110
8795,99611,9961110,9961111
8796,99611,9961111,9961112
8797,99611,9961112,9961113
8798,99611,9961113,9961114
8799,99611,9961114,9961115
8800,99611,9961115,9961116
8801,99611,9961116,9961117
8802,99612,9961201,9961202
8803,99612,9961202,9961203
8804,99612,9961203,9961204
8805,99612,9961204,9961213
8806,99612,9961205,9961206
8807,99612,9961206,9961207
8808,99612,9961207,9961208
8809,99612,9961208,9961209
8810,99612,9961209,9961210
8811,99612,9961210,9961211
8812,99612,9961211,9961212
8813,99612,9961213,9961205
8814,99613,9961301,9961302
8815,99613,9961302,9961303
8816,99613,9961303,9961304
8817,99613,9961304,9961305
8818,99613,9961305,9961306
8819,99613,9961306,9961307
8820,99613,9961307,9961308
8821,99613,9961308,9961309
8822,99614,9961401,9961402
8823,99614,9961402,9961403
8824,99614,9961403,9961404
8825,99615,9961501,9961502
8826,99615,9961502,9961503
8827,99615,9961503,9961504
8828,99615,9961504,9961505
8829,99615,9961505,9961506
8830,99615,9961506,9961507
8831,99615,9961507,9961508
8832,99615,9961508,9961509
8833,99615,9961509,9961510
8834,99615,9961510,9961511
8835,99615,9961511,9961512
8836,99615,9961512,9961513
8837,99615,9961513,9961514
8838,99616,9961601,9961602
8839,99616,9961602,9961603
8840,99616,9961603,9961604
8841,99616,9961604,9961605
8842,99616,9961605,9961606
8843,99617,9961701,9961702
8844,99617,9961702,9961703
8845,99617,9961703,9961704
8846,99617,9961704,9961705
8847,99617,9961705,9961706
8848,99617,9961706,9961707
8849,99617,9961707,9961708
8850,99617,9961708,9961709
8851,99617,9961709,9961710
8852,99618,9961801,9961802
8853,99618,9961802,9961803
8854,99618,9961803,9961804
8855,99618,9961804,9961805
8856,99618,9961805,9961806
8857,99618,9961806,9961807
8858,99618,9961807,9961808
8859,99618,9961808,9961809
8860,99618,9961809,9961810
8861,99618,9961810,9961811
8862,99618,9961811,9961812
8863,99618,9961812,9961813
8864,99618,9961813,9961814
8865,99618,9961814,9961815
8866,99618,9961815,9961816
8867,99618,9961816,9961817
8868,99618,9961817,9961818
8869,99618,9961818,9961819
8870,99618,9961819,9961820
8871,99619,9961901,9961902
8872,99619,9961902,9961903
8873,99619,9961903,9961904
8874,99619,9961904,9961905
8875,99619,9961905,9961906
8876,99619,9961906,9961907
8877,99619,9961907,9961908
8878,99619,9961908,9961909
8879,99619,9961909,9961910
8880,99619,9961910,9961911
8881,99619,9961911,9961912
8882,99619,9961912,9961913
8883,99619,9961913,9961914
8884,99619,9961914,9961915
8885,99619,9961915,9961916
8886,99619,9961916,9961917
8887,99619,9961917,9961918
8888,99619,9961918,9961919
8889,99619,9961919,9961920
8890,99619,9961920,9961921
8891,99619,9961921,9961922
8892,99619,9961922,9961923
8893,99619,9961923,9961924
8894,99619,9961924,9961925
8895,99619,9961925,9961926
8896,99620,9962001,9962002
8897,99620,9962002,9962003
8898,99620,9962003,9962004
8899,99620,9962004,9962005
8900,99620,9962005,9962006
8901,99620,9962006,9962007
8902,99620,9962007,9962008
8903,99620,9962008,9962009
8904,99620,9962009,9962010
8905,99620,9962010,9962011
8906,99621,9962101,9962102
8907,99621,9962102,9962103
8908,99621,9962103,9962104
8909,99621,9962104,9962105
8910,99621,9962105,9962106
8911,99621,9962106,9962107
8912,99621,9962107,9962108
8913,99621,9962108,9962109
8914,99621,9962109,9962110
8915,99621,9962110,9962111
8916,99621,9962111,9962112
8917,99621,9962112,9962113
8918,99621,9962113,9962114
8919,99622,9962201,9962202
8920,99622,9962202,9962203
8921,99622,9962203,9962204
8922,99622,9962204,9962205
8923,99622,9962205,9962206
8924,99622,9962206,9962207
8925,99622,9962207,9962208
8926,99622,9962208,9962209
8927,99622,9962209,9962210
8928,99622,9962210,9962211
8929,99622,9962211,9962212
8930,99622,9962212,9962213
8931,99622,9962213,9962214
8932,99623,9962301,9962302
8933,99623,9962302,9962303
8934,99623,9962303,9962304
8935,99623,9962304,9962305
8936,99623,9962305,9962306
8937,99623,9962306,9962307
8938,99623,9962307,9962308
8939,99623,9962308,9962309
8940,99623,9962309,9962310
8941,99624,9962401,9962402
8942,99624,9962402,9962403
8943,99624,9962403,9962404
8944,99624,9962404,9962405
8945,99624,9962405,9962406
8946,99624,9962406,9962407
8947,99624,9962407,9962408
8948,99624,9962408,9962409
8949,99624,9962409,9962410
8950,99624,9962410,9962411
8951,99624,9962411,9962412
8952,99624,9962412,9962413
8953,99624,9962413,9962414
8954,99624,9962414,9962415
8955,99624,9962415,9962416
8956,99624,9962416,9962417
8957,99625,9962501,9962502
8958,99625,9962502,9962503
8959,99625,9962503,9962504
8960,99625,9962504,9962505
8961,99625,9962505,9962506
8962,99625,9962506,9962507
8963,99625,9962507,9962508
8964,99625,9962508,9962509
8965,99625,9962509,9962510
8966,99626,9962601,9962602
8967,99626,9962602,9962603
8968,99626,9962603,9962604
8969,99626,9962604,9962605
8970,99626,9962605,9962606
8971,99626,9962606,9962607
8972,99626,9962607,9962608
8973,99626,9962608,9962609
8974,99626,9962609,9962610
8975,99626,9962610,9962611
8976,99626,9962611,9962612
8977,99626,9962612,9962613
8978,99626,9962613,9962614
8979,99627,9962701,9962702
8980,99627,9962702,9962703
8981,99627,9962703,9962704
8982,99627,9962704,9962705
8983,99628,9962801,9962802
8984,99628,9962802,9962803
8985,99628,9962803,9962804
8986,99628,9962804,9962805
8987,99628,9962805,9962806
8988,99628,9962806,9962807
8989,99628,9962807,9962808
8990,99628,9962808,9962809
8991,99628,9962809,9962810
8992,99628,9962810,9962811
8993,99629,9962901,9962902
8994,99629,9962902,9962903
8995,99629,9962903,9962904
8996,99629,9962904,9962905
8997,99629,9962905,9962906
8998,99629,9962906,9962907
8999,99629,9962907,9962908
9000,99629,9962908,9962909
9001,99629,9962909,9962910
9002,99629,9962910,9962911
9003,99629,9962911,9962912
9004,99629,9962912,9962913
9005,99629,9962913,9962914
9006,99629,9962914,9962915
9007,99629,9962915,9962916
9008,99629,9962916,9962917
9009,99629,9962917,9962918
9010,99629,9962918,9962919
9011,99629,9962919,9962920
9012,99629,9962920,9962921
9013,99629,9962921,9962922
9014,99629,9962922,9962923
9015,99629,9962923,9962924
9016,99629,9962924,9962925
9017,99629,9962925,9962926
9018,99629,9962926,9962927
9019,99629,9962927,9962931
9020,99629,9962928,9962929
9021,99629,9962929,9962930
9022,99629,9962931,9962928
9023,99630,9963001,9963002
9024,99630,9963002,9963005
9025,99630,9963003,9963004
9026,99630,9963004,9963005
9027,99630,9963005,9963006
9028,99630,9963006,9963007
9029,99630,9963007,9963008
9030,99630,9963008,9963009
9031,99631,9963101,9963102
9032,99632,9963201,9963202
9033,99632,9963202,9963203
9034,99632,9963203,9963204
9035,99632,9963204,9963206
9036,99632,9963206,9963207
9037,99632,9963207,9963208
9038,99632,9963208,9963209
9039,99632,9963209,9963210
9040,99632,9963210,9963211
9041,99632,9963211,9963212
9042,99632,9963212,9963213
9043,99632,9963213,9963214
9044,99632,9963214,9963215
9045,99632,9963215,9963217
9046,99633,9963301,9963302
9047,99633,9963302,9963303
9048,99633,9963303,9963304
9049,99633,9963304,9963305
9050,99633,9963305,9963306
9051,99633,9963306,9963307
9052,99633,9963307,9963308
9053,99633,9963308,9963309
9054,99633,9963309,9963310
9055,99634,9963401,9963402
9056,99634,9963402,9963403
9057,99634,9963403,9963404
9058,99634,9963404,9963405
9059,99634,9963405,9963406
9060,99635,9963501,9963502
9061,99635,9963502,9963503
9062,99635,9963503,9963504
9063,99635,9963504,9963505
9064,99635,9963505,9963506
9065,99635,9963506,9963507
9066,99635,9963507,9963508
9067,99635,9963508,9963509
9068,99635,9963509,9963510
9069,99635,9963510,9963511
9070,99635,9963511,9963512
9071,99635,9963512,9963513
9072,99635,9963513,9963514
9073,99635,9963514,9963515
9074,99635,9963515,9963516
9075,99635,9963516,9963517
9076,99635,9963517,9963518
9077,99635,9963518,9963519
9078,99635,9963519,9963520
9079,99636,9963601,9963602
9080,99637,9963701,9963702
9081,99637,9963702,9963703
9082,99637,9963703,9963704
9083,99637,9963704,9963705
9084,99637,9963705,9963706
9085,99637,9963706,9963707
9086,99637,9963707,9963708
9087,99637,9963708,9963709
9088,99637,9963709,9963710
9089,99637,9963710,9963711
9090,99637,9963711,9963712
9091,99637,9963712,9963713
9092,99637,9963713,9963714
9093,99637,9963714,9963715
9094,99637,9963715,9963716
